threshold,precision,recall,f1,fpr,fnr
0.44026241640249625,0.3875598086124402,0.7788461538461539,0.5175718849840256,0.6037735849056604,0.22115384615384615
0.4402991847144964,0.3894230769230769,0.7788461538461539,0.5192307692307692,0.5990566037735849,0.22115384615384615
0.44039171210791994,0.391304347826087,0.7788461538461539,0.5209003215434083,0.5943396226415094,0.22115384615384615
0.44103482130791344,0.3932038834951456,0.7788461538461539,0.5225806451612903,0.589622641509434,0.22115384615384615
0.44116212354228085,0.3951219512195122,0.7788461538461539,0.5242718446601942,0.5849056603773585,0.22115384615384615
0.44116598842042887,0.39705882352941174,0.7788461538461539,0.525974025974026,0.5801886792452831,0.22115384615384615
0.4416012037844964,0.39901477832512317,0.7788461538461539,0.5276872964169381,0.5754716981132075,0.22115384615384615
0.4416939656050664,0.400990099009901,0.7788461538461539,0.5294117647058824,0.5707547169811321,0.22115384615384615
0.4417104973530276,0.40298507462686567,0.7788461538461539,0.5311475409836066,0.5660377358490566,0.22115384615384615
0.44186971322340185,0.405,0.7788461538461539,0.5328947368421052,0.5613207547169812,0.22115384615384615
0.4426420402369204,0.40703517587939697,0.7788461538461539,0.5346534653465347,0.5566037735849056,0.22115384615384615
0.4430999665943629,0.40404040404040403,0.7692307692307693,0.5298013245033112,0.5566037735849056,0.23076923076923078
0.4433850001226281,0.40609137055837563,0.7692307692307693,0.53156146179402,0.5518867924528302,0.23076923076923078
0.44386385523750177,0.40816326530612246,0.7692307692307693,0.5333333333333333,0.5471698113207547,0.23076923076923078
0.44416597546251374,0.41025641025641024,0.7692307692307693,0.5351170568561873,0.5424528301886793,0.23076923076923078
0.44453830858586946,0.41237113402061853,0.7692307692307693,0.5369127516778524,0.5377358490566038,0.23076923076923078
0.44484175853268804,0.41450777202072536,0.7692307692307693,0.5387205387205387,0.5330188679245284,0.23076923076923078
0.4450041660896264,0.4166666666666667,0.7692307692307693,0.5405405405405406,0.5283018867924528,0.23076923076923078
0.44504361868543263,0.41361256544502617,0.7596153846153846,0.535593220338983,0.5283018867924528,0.2403846153846154
0.4455849905986479,0.41578947368421054,0.7596153846153846,0.5374149659863946,0.5235849056603774,0.2403846153846154
0.44606292243152973,0.4126984126984127,0.75,0.5324232081911263,0.5235849056603774,0.25
0.44962811870077946,0.4095744680851064,0.7403846153846154,0.5273972602739727,0.5235849056603774,0.25961538461538464
0.44988316182776483,0.4117647058823529,0.7403846153846154,0.5292096219931273,0.5188679245283019,0.25961538461538464
0.4501306437267253,0.41397849462365593,0.7403846153846154,0.5310344827586206,0.5141509433962265,0.25961538461538464
0.4507062378584694,0.41081081081081083,0.7307692307692307,0.5259515570934257,0.5141509433962265,0.2692307692307692
0.45095441223298766,0.41304347826086957,0.7307692307692307,0.5277777777777778,0.5094339622641509,0.2692307692307692
0.45099292077421893,0.41530054644808745,0.7307692307692307,0.5296167247386759,0.5047169811320755,0.2692307692307692
0.45161925353955074,0.4175824175824176,0.7307692307692307,0.5314685314685315,0.5,0.2692307692307692
0.4522633287658303,0.4198895027624309,0.7307692307692307,0.5333333333333333,0.49528301886792453,0.2692307692307692
0.4522833395707709,0.4166666666666667,0.7211538461538461,0.528169014084507,0.49528301886792453,0.27884615384615385
0.4541754061299805,0.41899441340782123,0.7211538461538461,0.5300353356890459,0.49056603773584906,0.27884615384615385
0.4542683065602271,0.42134831460674155,0.7211538461538461,0.5319148936170214,0.4858490566037736,0.27884615384615385
0.4549767772354512,0.4180790960451977,0.7115384615384616,0.5266903914590747,0.4858490566037736,0.28846153846153844
0.45605382120369986,0.4147727272727273,0.7019230769230769,0.5214285714285715,0.4858490566037736,0.2980769230769231
